ID,RA,DEC,HEALPixels
720,154.28571429,-73.35010000,37160
721,158.96103896,-73.35010000,37155
722,163.63636364,-73.35010000,37156
723,168.31168831,-73.35010000,37135 37144
724,172.98701299,-73.35010000,37139
725,177.66233766,-73.35010000,37140
726,182.33766234,-73.35010000,41512
727,187.01298701,-73.35010000,41507
728,191.68831169,-73.35010000,41487 41508
729,196.36363636,-73.35010000,41496
730,201.03896104,-73.35010000,41491
731,205.71428571,-73.35010000,41492
732,210.38961039,-73.35010000,41151
733,215.06493506,-73.35010000,41187 41192
734,219.74025974,-73.35010000,41188
735,224.41558442,-73.35010000,41167
736,229.09090909,-73.35010000,41176
737,233.76623377,-73.35010000,41171
738,238.44155844,-73.35010000,41087 41172
739,243.11688312,-73.35010000,41256
740,247.79220779,-73.35010000,41251
741,252.46753247,-73.35010000,41252
742,257.14285714,-73.35010000,41231
743,261.81818182,-73.35010000,41235 41240
744,266.49350649,-73.35010000,41236
745,271.16883117,-73.35010000,45608
746,275.84415584,-73.35010000,45601 45603
747,280.51948052,-73.35010000,45604
748,285.19480519,-73.35010000,45583
749,289.87012987,-73.35010000,45587 45592
750,294.54545455,-73.35010000,45588
751,299.22077922,-73.35010000,45247
752,303.89610390,-73.35010000,45288
753,308.57142857,-73.35010000,45283
754,313.24675325,-73.35010000,45263 45284
755,317.92207792,-73.35010000,45272
756,322.59740260,-73.35010000,45267
757,327.27272727,-73.35010000,45268
758,331.94805195,-73.35010000,45183
759,336.62337662,-73.35010000,45347 45352
760,341.29870130,-73.35010000,45348
761,345.97402597,-73.35010000,45327
762,350.64935065,-73.35010000,45336
763,355.32467532,-73.35010000,45331
764,2.22195473,-72.45010000,33322
765,6.61219864,-72.45010000,33321
766,11.00244254,-72.45010000,33317 33318
767,15.39268644,-72.45010000,33306
768,19.78293034,-72.45010000,33305
769,24.17317425,-72.45010000,33302
770,28.56341815,-72.45010000,33301
771,32.95366205,-72.45010000,33002
772,37.34390595,-72.45010000,32998 33001
773,41.73414986,-72.45010000,32997
774,46.12439376,-72.45010000,32986
775,50.51463766,-72.45010000,32985
776,54.90488156,-72.45010000,32982
777,59.29512547,-72.45010000,32981
778,63.68536937,-72.45010000,33065 33066
779,68.07561327,-72.45010000,33062
780,72.46585717,-72.45010000,33061
781,76.85610108,-72.45010000,33050
782,81.24634498,-72.45010000,33049
783,85.63658888,-72.45010000,33046
784,90.02683278,-72.45010000,33045 37418
785,94.41707669,-72.45010000,37417
786,98.80732059,-72.45010000,37414
787,103.19756449,-72.45010000,37413
788,107.58780839,-72.45010000,37402
789,111.97805229,-72.45010000,37401
790,116.36829620,-72.45010000,37397 37398
791,120.75854010,-72.45010000,37098
792,125.14878400,-72.45010000,37097
793,129.53902790,-72.45010000,37094
794,133.92927181,-72.45010000,37093
795,138.31951571,-72.45010000,37082
796,142.70975961,-72.45010000,37078 37081
797,147.10000351,-72.45010000,37077
798,151.49024742,-72.45010000,37162
799,155.88049132,-72.45010000,37161
800,160.27073522,-72.45010000,37158
801,164.66097912,-72.45010000,37157
802,169.05122303,-72.45010000,37145 37146
803,173.44146693,-72.45010000,37142
804,177.83171083,-72.45010000,37141
805,182.22195473,-72.45010000,41514
806,186.61219864,-72.45010000,41513
807,191.00244254,-72.45010000,41509 41510
808,195.39268644,-72.45010000,41498
809,199.78293034,-72.45010000,41497
810,204.17317425,-72.45010000,41494
811,208.56341815,-72.45010000,41493
812,212.95366205,-72.45010000,41194
813,217.34390595,-72.45010000,41190 41193
814,221.73414986,-72.45010000,41189
815,226.12439376,-72.45010000,41178
816,230.51463766,-72.45010000,41177
817,234.90488156,-72.45010000,41174
818,239.29512547,-72.45010000,41173
819,243.68536937,-72.45010000,41257 41258
820,248.07561327,-72.45010000,41254
821,252.46585717,-72.45010000,41253
822,256.85610108,-72.45010000,41242
823,261.24634498,-72.45010000,41241
824,265.63658888,-72.45010000,41238
825,270.02683278,-72.45010000,41237 45610
826,274.41707669,-72.45010000,45609
827,278.80732059,-72.45010000,45606
828,283.19756449,-72.45010000,45605
829,287.58780839,-72.45010000,45594
830,291.97805229,-72.45010000,45593
831,296.36829620,-72.45010000,45589 45590
832,300.75854010,-72.45010000,45290
833,305.14878400,-72.45010000,45289
834,309.53902790,-72.45010000,45286
835,313.92927181,-72.45010000,45285
836,318.31951571,-72.45010000,45274
837,322.70975961,-72.45010000,45270 45273
838,327.10000351,-72.45010000,45269
839,331.49024742,-72.45010000,45354
840,335.88049132,-72.45010000,45353
841,340.27073522,-72.45010000,45350
842,344.66097912,-72.45010000,45349
843,349.05122303,-72.45010000,45337 45338
844,353.44146693,-72.45010000,45334
845,357.83171083,-72.45010000,45333
846,0.00000000,-71.55010000,33408 45376
847,4.18604651,-71.55010000,33323
848,8.37209302,-71.55010000,33324
849,12.55813953,-71.55010000,33319
850,16.74418605,-71.55010000,33328
851,20.93023256,-71.55010000,33307
852,25.11627907,-71.55010000,33303 33308
853,29.30232558,-71.55010000,33344
854,33.48837209,-71.55010000,33003
855,37.67441860,-71.55010000,33004
856,41.86046512,-71.55010000,32999
857,46.04651163,-71.55010000,33008
858,50.23255814,-71.55010000,32987 32988
859,54.41860465,-71.55010000,32983
860,58.60465116,-71.55010000,33152
861,62.79069767,-71.55010000,33067
862,66.97674419,-71.55010000,33068
863,71.16279070,-71.55010000,33063
864,75.34883721,-71.55010000,33051 33072
865,79.53488372,-71.55010000,33052
866,83.72093023,-71.55010000,33047
867,87.90697674,-71.55010000,33088
868,92.09302326,-71.55010000,37504
869,96.27906977,-71.55010000,37419
870,100.46511628,-71.55010000,37420
871,104.65116279,-71.55010000,37415 37424
872,108.83720930,-71.55010000,37403
873,113.02325581,-71.55010000,37404
874,117.20930233,-71.55010000,37399
875,121.39534884,-71.55010000,37440
876,125.58139535,-71.55010000,37099
877,129.76744186,-71.55010000,37095 37100
878,133.95348837,-71.55010000,37104
879,138.13953488,-71.55010000,37083
880,142.32558140,-71.55010000,37084
881,146.51162791,-71.55010000,37079
882,150.69767442,-71.55010000,37248
883,154.88372093,-71.55010000,37163 37164
884,159.06976744,-71.55010000,37159
885,163.25581395,-71.55010000,37168
886,167.44186047,-71.55010000,37147
887,171.62790698,-71.55010000,37148
888,175.81395349,-71.55010000,37143
889,180.00000000,-71.55010000,37184 41600
890,184.18604651,-71.55010000,41515
891,188.37209302,-71.55010000,41516
892,192.55813953,-71.55010000,41511
893,196.74418605,-71.55010000,41520
894,200.93023256,-71.55010000,41499
895,205.11627907,-71.55010000,41495 41500
896,209.30232558,-71.55010000,41536
897,213.48837209,-71.55010000,41195
898,217.67441860,-71.55010000,41196
899,221.86046512,-71.55010000,41191
900,226.04651163,-71.55010000,41200
901,230.23255814,-71.55010000,41179 41180
902,234.41860465,-71.55010000,41175
903,238.60465116,-71.55010000,41344
904,242.79069767,-71.55010000,41259
905,246.97674419,-71.55010000,41260
906,251.16279070,-71.55010000,41255
907,255.34883721,-71.55010000,41243 41264
908,259.53488372,-71.55010000,41244
909,263.72093023,-71.55010000,41239
910,267.90697674,-71.55010000,41280
911,272.09302326,-71.55010000,45696
912,276.27906977,-71.55010000,45611
913,280.46511628,-71.55010000,45612
914,284.65116279,-71.55010000,45607 45616
915,288.83720930,-71.55010000,45595
916,293.02325581,-71.55010000,45596
917,297.20930233,-71.55010000,45591
918,301.39534884,-71.55010000,45632
919,305.58139535,-71.55010000,45291
920,309.76744186,-71.55010000,45287 45292
921,313.95348837,-71.55010000,45296
922,318.13953488,-71.55010000,45275
923,322.32558140,-71.55010000,45276
924,326.51162791,-71.55010000,45271
925,330.69767442,-71.55010000,45440
926,334.88372093,-71.55010000,45355 45356
927,339.06976744,-71.55010000,45351
928,343.25581395,-71.55010000,45360
929,347.44186047,-71.55010000,45339
930,351.62790698,-71.55010000,45340
931,355.81395349,-71.55010000,45335
932,2.02211505,-70.65010000,33410
933,6.02211505,-70.65010000,33409
934,10.02211505,-70.65010000,33326
935,14.02211505,-70.65010000,33325 33330
936,18.02211505,-70.65010000,33329
937,22.02211505,-70.65010000,33310
938,26.02211505,-70.65010000,33309
939,30.02211505,-70.65010000,33346
940,34.02211505,-70.65010000,33345
941,38.02211505,-70.65010000,33005 33006
942,42.02211505,-70.65010000,33010
943,46.02211505,-70.65010000,33009
944,50.02211505,-70.65010000,32990
945,54.02211505,-70.65010000,32989
946,58.02211505,-70.65010000,33154
947,62.02211505,-70.65010000,33153
948,66.02211505,-70.65010000,33069 33070
949,70.02211505,-70.65010000,33074
950,74.02211505,-70.65010000,33073
951,78.02211505,-70.65010000,33054
952,82.02211505,-70.65010000,33053
953,86.02211505,-70.65010000,33090
954,90.02211505,-70.65010000,33089 37506
955,94.02211505,-70.65010000,37505
956,98.02211505,-70.65010000,37422
957,102.02211505,-70.65010000,37421
958,106.02211505,-70.65010000,37426
959,110.02211505,-70.65010000,37425
960,114.02211505,-70.65010000,37405 37406
961,118.02211505,-70.65010000,37442
962,122.02211505,-70.65010000,37441
963,126.02211505,-70.65010000,37102
964,130.02211505,-70.65010000,37101
965,134.02211505,-70.65010000,37106
966,138.02211505,-70.65010000,37105
967,142.02211505,-70.65010000,37085 37086
968,146.02211505,-70.65010000,37250
969,150.02211505,-70.65010000,37249
970,154.02211505,-70.65010000,37166
971,158.02211505,-70.65010000,37165
972,162.02211505,-70.65010000,37170
973,166.02211505,-70.65010000,37150 37169
974,170.02211505,-70.65010000,37149
975,174.02211505,-70.65010000,37186
976,178.02211505,-70.65010000,37185
977,182.02211505,-70.65010000,41602
978,186.02211505,-70.65010000,41601
979,190.02211505,-70.65010000,41518
980,194.02211505,-70.65010000,41517 41522
981,198.02211505,-70.65010000,41521
982,202.02211505,-70.65010000,41502
983,206.02211505,-70.65010000,41501
984,210.02211505,-70.65010000,41538
985,214.02211505,-70.65010000,41537
986,218.02211505,-70.65010000,41197 41198
987,222.02211505,-70.65010000,41202
988,226.02211505,-70.65010000,41201
989,230.02211505,-70.65010000,41182
990,234.02211505,-70.65010000,41181
991,238.02211505,-70.65010000,41346
992,242.02211505,-70.65010000,41345
993,246.02211505,-70.65010000,41261 41262
994,250.02211505,-70.65010000,41266
995,254.02211505,-70.65010000,41265
996,258.02211505,-70.65010000,41246
997,262.02211505,-70.65010000,41245
998,266.02211505,-70.65010000,41282
999,270.02211505,-70.65010000,41281 45698
1000,274.02211505,-70.65010000,45697
1001,278.02211505,-70.65010000,45614
1002,282.02211505,-70.65010000,45613
1003,286.02211505,-70.65010000,45618
1004,290.02211505,-70.65010000,45617
1005,294.02211505,-70.65010000,45597 45598
1006,298.02211505,-70.65010000,45634
1007,302.02211505,-70.65010000,45633
1008,306.02211505,-70.65010000,45294
1009,310.02211505,-70.65010000,45293
1010,314.02211505,-70.65010000,45298
1011,318.02211505,-70.65010000,45297
1012,322.02211505,-70.65010000,45277 45278
1013,326.02211505,-70.65010000,45442
1014,330.02211505,-70.65010000,45441
1015,334.02211505,-70.65010000,45358
1016,338.02211505,-70.65010000,45357
1017,342.02211505,-70.65010000,45362
1018,346.02211505,-70.65010000,45342 45361
1019,350.02211505,-70.65010000,45341
1020,354.02211505,-70.65010000,45378
1021,358.02211505,-70.65010000,45377
1022,0.00000000,-69.75010000,33416 33418 45380 45381
1023,3.87096774,-69.75010000,33411 33417
1024,7.74193548,-69.75010000,33412 33414
1025,11.61290323,-69.75010000,33327 33413
1026,15.48387097,-69.75010000,33336 33338
1027,19.35483871,-69.75010000,33331 33334 33337
1028,23.22580645,-69.75010000,33311 33332 33333
1029,27.09677419,-69.75010000,33352 33354
1030,30.96774194,-69.75010000,33347 33353
1031,34.83870968,-69.75010000,33348 33350
1032,38.70967742,-69.75010000,33007 33018 33349
1033,42.58064516,-69.75010000,33016 33017
1034,46.45161290,-69.75010000,33011 33012 33014
1035,50.32258065,-69.75010000,32991 33013
1036,54.19354839,-69.75010000,33160 33162
1037,58.06451613,-69.75010000,33155 33158 33161
1038,61.93548387,-69.75010000,33156 33157
1039,65.80645161,-69.75010000,33071 33082
1040,69.67741935,-69.75010000,33080 33081
1041,73.54838710,-69.75010000,33075 33076 33078
1042,77.41935484,-69.75010000,33055 33077 33098
1043,81.29032258,-69.75010000,33096 33097
1044,85.16129032,-69.75010000,33091 33094
1045,89.03225806,-69.75010000,33092 33093
1046,92.90322581,-69.75010000,37512 37514
1047,96.77419355,-69.75010000,37507 37508 37510
1048,100.64516129,-69.75010000,37423 37509
1049,104.51612903,-69.75010000,37432 37434
1050,108.38709677,-69.75010000,37427 37433
1051,112.25806452,-69.75010000,37428 37429 37430
1052,116.12903226,-69.75010000,37407 37450
1053,120.00000000,-69.75010000,37443 37448 37449
1054,123.87096774,-69.75010000,37444 37446
1055,127.74193548,-69.75010000,37103 37445
1056,131.61290323,-69.75010000,37112 37113 37114
1057,135.48387097,-69.75010000,37107 37110
1058,139.35483871,-69.75010000,37108 37109
1059,143.22580645,-69.75010000,37087 37256 37258
1060,147.09677419,-69.75010000,37251 37257
1061,150.96774194,-69.75010000,37252 37253 37254
1062,154.83870968,-69.75010000,37167 37178
1063,158.70967742,-69.75010000,37176 37177
1064,162.58064516,-69.75010000,37171 37174
1065,166.45161290,-69.75010000,37151 37172 37173
1066,170.32258065,-69.75010000,37192 37193 37194
1067,174.19354839,-69.75010000,37187 37190
1068,178.06451613,-69.75010000,37188 37189
1069,181.93548387,-69.75010000,41608 41610
1070,185.80645161,-69.75010000,41603 41609
1071,189.67741935,-69.75010000,41604 41605 41606
1072,193.54838710,-69.75010000,41519 41528 41530
1073,197.41935484,-69.75010000,41523 41529
1074,201.29032258,-69.75010000,41524 41526
1075,205.16129032,-69.75010000,41503 41525
1076,209.03225806,-69.75010000,41544 41545 41546
1077,212.90322581,-69.75010000,41539 41542
1078,216.77419355,-69.75010000,41199 41540 41541
1079,220.64516129,-69.75010000,41208 41210
1080,224.51612903,-69.75010000,41203 41209
1081,228.38709677,-69.75010000,41204 41205 41206
1082,232.25806452,-69.75010000,41183 41354
1083,236.12903226,-69.75010000,41352 41353
1084,240.00000000,-69.75010000,41347 41348 41350
1085,243.87096774,-69.75010000,41263 41349
1086,247.74193548,-69.75010000,41272 41273 41274
1087,251.61290323,-69.75010000,41267 41270
1088,255.48387097,-69.75010000,41268 41269
1089,259.35483871,-69.75010000,41247 41290
1090,263.22580645,-69.75010000,41283 41288 41289
1091,267.09677419,-69.75010000,41284 41285
1092,270.96774194,-69.75010000,45704 45706
1093,274.83870968,-69.75010000,45699 45705
1094,278.70967742,-69.75010000,45700 45702
1095,282.58064516,-69.75010000,45615 45626 45701
1096,286.45161290,-69.75010000,45619 45624 45625
1097,290.32258065,-69.75010000,45620 45622
1098,294.19354839,-69.75010000,45599 45621
1099,298.06451613,-69.75010000,45640 45642
1100,301.93548387,-69.75010000,45635 45638 45641
1101,305.80645161,-69.75010000,45636 45637
1102,309.67741935,-69.75010000,45295 45306
1103,313.54838710,-69.75010000,45299 45304 45305
1104,317.41935484,-69.75010000,45300 45302
1105,321.29032258,-69.75010000,45279 45301 45450
1106,325.16129032,-69.75010000,45448 45449
1107,329.03225806,-69.75010000,45443 45446
1108,332.90322581,-69.75010000,45444 45445
1109,336.77419355,-69.75010000,45359 45368 45370
1110,340.64516129,-69.75010000,45363 45366 45369
1111,344.51612903,-69.75010000,45364 45365
1112,348.38709677,-69.75010000,45343 45386
1113,352.25806452,-69.75010000,45384 45385
1114,356.12903226,-69.75010000,45379 45382
1115,1.85693714,-68.85010000,33440
1116,5.56827734,-68.85010000,33419
1117,9.27961755,-68.85010000,33415 33420
1118,12.99095775,-68.85010000,33424
1119,16.70229796,-68.85010000,33339
1120,20.41363817,-68.85010000,33340
1121,24.12497837,-68.85010000,33335
1122,27.83631858,-68.85010000,33355 33376
1123,31.54765879,-68.85010000,33356
1124,35.25899899,-68.85010000,33351
1125,38.97033920,-68.85010000,33360
1126,42.68167940,-68.85010000,33019
1127,46.39301961,-68.85010000,33015 33020
1128,50.10435982,-68.85010000,33184
1129,53.81570002,-68.85010000,33163
1130,57.52704023,-68.85010000,33164
1131,61.23838043,-68.85010000,33159
1132,64.94972064,-68.85010000,33083 33168
1133,68.66106085,-68.85010000,33084
1134,72.37240105,-68.85010000,33079
1135,76.08374126,-68.85010000,33120
1136,79.79508147,-68.85010000,33099
1137,83.50642167,-68.85010000,33095 33100
1138,87.21776188,-68.85010000,33104
1139,90.92910208,-68.85010000,37536
1140,94.64044229,-68.85010000,37513 37515
1141,98.35178250,-68.85010000,37516
